date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-12-08 00:00:00,28.3,24.4,35.9,,,,,,,
2020-12-09 00:00:00,29.2,24,35,,,,,,,
2020-12-10 00:00:00,29.3,,34.8,,,,,,,
2020-12-11 00:00:00,28.5,24.4,35.6,,,,,,,
2020-12-12 00:00:00,27.2,24.6,34.6,,,,,,,
2020-12-13 00:00:00,26.9,,33.5,,,,,,,
2020-12-14 00:00:00,25.9,23.1,32.2,,,,,,,
2020-12-15 00:00:00,25.9,23.5,32.6,,,,,,,
2020-12-16 00:00:00,26.3,,32.2,,,,,,,
2020-12-17 00:00:00,27.2,23.2,32.5,,,,,,,
2020-12-18 00:00:00,27.8,23.2,34.3,,,,,,,
2020-12-19 00:00:00,27.9,,,,,,,,,
2020-12-20 00:00:00,28.3,23.6,34.6,,,,,,,
2020-12-21 00:00:00,26.2,,32.8,,,,,,,
2020-12-22 00:00:00,27.6,23.6,,,,,,,,
2020-12-23 00:00:00,27.5,24.7,,,,,,,,
2020-12-24 00:00:00,28.1,24.6,32.8,,,,,,,
2020-12-25 00:00:00,26.9,24.5,32.8,,,,,,,
2020-12-26 00:00:00,26.2,24.4,30.9,,,,,,,
2020-12-27 00:00:00,27.9,24.3,33.5,,,,,,,
2020-12-28 00:00:00,25.7,24,33.6,,,,,,,
2020-12-29 00:00:00,27.2,21.2,33.2,,,,,,,
2020-12-30 00:00:00,27.3,,32.4,,,,,,,
2020-12-31 00:00:00,26.8,23.4,32.8,,,,,,,
2021-01-01 00:00:00,26.9,23.2,32.4,,,,,,,
2021-01-02 00:00:00,29.3,23.4,,,,,,,,
2021-01-03 00:00:00,27.1,23.6,31.4,1,,,6.8,,1008.1,
2021-01-04 00:00:00,27.2,23.7,30.6,0.8,,,6.8,,1007.9,
2021-01-05 00:00:00,27.1,23.9,31.9,1.7,,,5.9,,1007.7,
2021-01-06 00:00:00,25.8,23.7,29,20.2,,,3.4,,1007.9,
2021-01-07 00:00:00,27.1,23.8,32.2,4.9,,,4.8,,1006.9,
2021-01-08 00:00:00,27,23.5,32.6,2.5,,,4.5,,1007,
2021-01-09 00:00:00,27.7,23.4,32.7,6.2,,,4.2,,1007,
2021-01-10 00:00:00,27.6,23.6,33.3,2,,,4.5,,1006.9,
2021-01-11 00:00:00,28,23.4,33,4.7,,,3.8,,1007.3,
2021-01-12 00:00:00,27.4,23.9,32.8,5.7,,,4.3,,1007.6,
2021-01-13 00:00:00,27.5,24.2,33.1,4.4,,,4,,1007.4,
2021-01-14 00:00:00,26.4,24.1,33.4,3.4,,,5.1,,1007.5,
2021-01-15 00:00:00,26.1,24.1,30.4,8.3,,,3.4,,1007,
2021-01-16 00:00:00,26.2,23.1,32.4,3,,,6.4,,1006.2,
2021-01-17 00:00:00,26.5,23.2,31.4,0.7,,,5,,1007,
2021-01-18 00:00:00,27.5,23.7,32.5,0,,,5.1,,1006.6,
2021-01-19 00:00:00,28,23.6,33.8,1,,,4.7,,1007.1,
2021-01-20 00:00:00,28.7,23.5,34,1.9,,,4.7,,1008.1,
2021-01-21 00:00:00,27.3,24.4,33.7,6.1,,,3.9,,1008.8,
2021-01-22 00:00:00,25.6,23.5,32.4,7.7,,,5,,1008.7,
2021-01-23 00:00:00,27.1,23,32,3.6,,,4.6,,1009.2,
2021-01-24 00:00:00,26.4,23.8,31.7,2,,,7.4,,1009.4,
2021-01-25 00:00:00,25.8,23.1,31.4,8.6,,,7,,1009.1,
2021-01-26 00:00:00,26.4,22.7,32.3,2.3,,,6.3,,1007.8,
2021-01-27 00:00:00,27.7,23.1,32,1.6,,,6.1,,1007.1,
2021-01-28 00:00:00,27.2,23.9,31.7,0.4,,,9.2,,1007.8,
2021-01-29 00:00:00,26.9,22.9,32,0.1,,,8.4,,1007.7,
2021-01-30 00:00:00,24.8,22.9,30.7,6.3,,,5.3,,1008.4,
2021-01-31 00:00:00,26.2,22.9,31,7.6,,,5,,1009.3,
2021-02-01 00:00:00,26.2,23.8,32,5.6,,,4.1,,1009.3,
2021-02-02 00:00:00,26.5,24.1,30.6,5.1,,,5.8,,1009.4,
2021-02-03 00:00:00,27.9,24.4,32.4,0.2,,,6.2,,1008.6,
2021-02-04 00:00:00,27.4,24.7,32.1,1.9,,,6.2,,1008.7,
2021-02-05 00:00:00,26.9,24.3,31.4,3.2,,,5.4,,1008.9,
2021-02-06 00:00:00,27.6,24.2,31.8,1.3,,,6.4,,1008,
2021-02-07 00:00:00,27.9,24,33.2,3.7,,,4.3,,1007.8,
2021-02-08 00:00:00,26.8,23.9,32.1,0.9,,,4.4,,1008,
2021-02-09 00:00:00,27.7,24.3,34.7,1,,,3.4,,1007.8,
2021-02-10 00:00:00,30.1,24.2,31.2,0.7,,,4.5,,1008.1,
2021-02-11 00:00:00,26.6,24,29.9,4.1,,,4.1,,1009,
2021-02-12 00:00:00,26.3,23.8,30.2,4.7,,,3.5,,1009.4,
2021-02-13 00:00:00,25.2,24.2,32.6,10,,,3.2,,1010.4,
2021-02-14 00:00:00,26.8,24.2,32.5,3.7,,,5,,1009.7,
2021-02-15 00:00:00,26.2,23.9,31.5,0.8,,,6.8,,1009.3,
2021-02-16 00:00:00,27.4,22.9,32.2,0,,,7.6,,1008.6,
2021-02-17 00:00:00,27,24.2,32.8,5,,,7,,1008.6,
2021-02-18 00:00:00,27.3,23.1,33.1,1.3,,,13,,1009.3,
2021-02-19 00:00:00,29.4,22.9,32.5,7.1,,,10.9,,1009.4,
2021-02-20 00:00:00,27.2,24.7,30.5,1.2,,,9.3,,1009.4,
2021-02-21 00:00:00,27.2,23.9,30.8,0.4,,,8.2,,1009.2,
2021-02-22 00:00:00,27.9,23.1,32.5,0.3,,,8,,1008.2,
2021-02-23 00:00:00,27.1,24.7,30.8,0.7,,,8.9,,1007.7,
2021-02-24 00:00:00,27.2,23.6,32,1.3,,,8.3,,1007.3,
2021-02-25 00:00:00,28.1,22.9,33.7,1,,,6.4,,1007,
2021-02-26 00:00:00,28.1,22.9,34.9,1,,,4.6,,1006.6,
2021-02-27 00:00:00,28.9,23.9,33.4,1.3,,,6.8,,1007.6,
2021-02-28 00:00:00,27.9,24.3,32.2,2,,,7.7,,1008.8,
2021-03-01 00:00:00,28.2,24.9,33.5,0.4,,,7.6,,1010.4,
2021-03-02 00:00:00,27.9,24.8,33.7,0.1,,,8.9,,1010.6,
2021-03-03 00:00:00,28.1,24.2,33.3,1.8,,,4.4,,1010.5,
2021-03-04 00:00:00,27.8,23.5,32.4,4.9,,,5,,1011,
2021-03-05 00:00:00,26.8,23.6,33.1,15.5,,,5,,1011.1,
2021-03-06 00:00:00,27.4,23.3,33,4.6,,,4.6,,1011,
2021-03-07 00:00:00,27.3,22.4,32.8,0.8,,,5.3,,1010.2,
2021-03-08 00:00:00,27.8,21.6,33,0.6,,,4.4,,1010.3,
2021-03-09 00:00:00,27.4,23.4,33.4,5.3,,,4.4,,1010.3,
2021-03-10 00:00:00,27.4,23.7,34.2,1.5,,,4.5,,1010.2,
2021-03-11 00:00:00,26.4,23.5,31.7,3,,,4.3,,1010.2,
2021-03-12 00:00:00,27.6,22.6,34,4.3,,,3.4,,1010.6,
2021-03-13 00:00:00,27.3,24.2,33.7,8,,,4.2,,1010.1,
2021-03-14 00:00:00,26.4,23.7,35.4,6.6,,,4.3,,1009.5,
2021-03-15 00:00:00,27.9,23.7,34,2.7,,,4.3,,1009.2,
2021-03-16 00:00:00,28.2,23.8,34.3,2.7,,,4.6,,1009.5,
2021-03-17 00:00:00,27.8,23.2,33.8,1.3,,,5.3,,1008.4,
2021-03-18 00:00:00,28.3,23.2,33.2,5.9,,,4.3,,1007.8,
2021-03-19 00:00:00,26.3,23.5,30.4,5.8,,,4.4,,1007.3,
2021-03-20 00:00:00,28.4,22.7,34.3,6.9,,,4.6,,1006.2,
2021-03-21 00:00:00,28.1,23.3,34.4,5.9,,,3.5,,1006.8,
2021-03-22 00:00:00,26.8,24.2,34.4,2.7,,,3.3,,1008.1,
2021-03-23 00:00:00,26.8,23.8,34.3,58.5,,,3.6,,1008.9,
2021-03-24 00:00:00,27.3,24.3,34,2.1,,,3.3,,1008.1,
2021-03-25 00:00:00,28.4,24.6,33.4,2.8,,,4.9,,1007.8,
2021-03-26 00:00:00,25.8,23.4,33.3,6.4,,,3.6,,1008,
2021-03-27 00:00:00,28.2,22.9,34.4,9.1,,,3.7,,1007.7,
2021-03-28 00:00:00,27.6,24.6,32.3,3.8,,,4.7,,1007.2,
2021-03-29 00:00:00,27.6,24.4,32.9,0.5,,,5.9,,1006.3,
2021-03-30 00:00:00,26.9,24,33.6,3.8,,,4.7,,1005.4,
2021-03-31 00:00:00,25.6,24.2,33.2,8.8,,,4.5,,1005.3,
2021-04-01 00:00:00,27.3,23.4,33.3,20.8,,,4.8,,1005.8,
2021-04-02 00:00:00,26.5,23.7,33.8,13.7,,,4.7,,1007.1,
2021-04-03 00:00:00,28.6,23.5,33,0.2,,,9.5,,1006.7,
2021-04-04 00:00:00,28.8,24.8,33.2,0.5,,,7.3,,1007.1,
2021-04-05 00:00:00,28.6,24.8,32.9,1.3,,,6.5,,1008.7,
2021-04-06 00:00:00,26.9,23.8,33.3,3,,,5.5,,1009.5,
2021-04-07 00:00:00,28.4,23.4,34.2,1.1,,,5.3,,1008.7,
2021-04-08 00:00:00,25.2,22.9,30,8.7,,,3.6,,1008.7,
2021-04-09 00:00:00,27.3,23,33,7.3,,,3.7,,1009.4,
2021-04-10 00:00:00,26.6,23.1,33.3,3.1,,,3.5,,1010.6,
2021-04-11 00:00:00,27.6,23.9,33,1.6,,,4.6,,1011,
2021-04-12 00:00:00,27.6,23.6,31.8,6.7,,,4,,1010.9,
2021-04-13 00:00:00,26,23.6,32,8.9,,,3.4,,1010.6,
2021-04-14 00:00:00,25.5,23,33.5,7.8,,,5.1,,1010,
2021-04-15 00:00:00,25.4,23,30,14.3,,,4.6,,1009.9,
2021-04-16 00:00:00,27.3,23,32.5,16,,,2.9,,1009.9,
2021-04-17 00:00:00,27,24.3,32,5.6,,,4.2,,1009.9,
2021-04-18 00:00:00,26.3,24,32.4,17.9,,,3.5,,1010,
2021-04-19 00:00:00,27.3,24.2,33.1,7.4,,,5.2,,1009.2,
2021-04-20 00:00:00,27.7,23.3,33.6,0.5,,,5.3,,1009.2,
2021-04-21 00:00:00,27.6,23.3,33.3,0.3,,,5.3,,1009.5,
2021-04-22 00:00:00,28.1,23.6,33.8,0.4,,,6.3,,1009.1,
2021-04-23 00:00:00,27.9,23.5,33.6,3.7,,,5.2,,1009.3,
2021-04-24 00:00:00,27.8,24.1,33.3,13.2,,,4.1,,1010.2,
2021-04-25 00:00:00,27.8,22.9,33.9,1.6,,,5,,1010.3,
2021-04-26 00:00:00,27.7,23.9,34.3,1.1,,,6.1,,1010.2,
2021-04-27 00:00:00,28.1,22.7,34.2,1.3,,,5.4,,1010.6,
2021-04-28 00:00:00,27.9,23.8,32.5,6.3,,,4,,1011.3,
2021-04-29 00:00:00,27.3,23.4,34.4,0.9,,,5.5,,1010.5,
2021-04-30 00:00:00,27.3,23.8,34.4,6.6,,,4.7,,1010.2,
2021-05-01 00:00:00,26.3,23.8,33.2,8.3,,,2.9,,1010.8,
2021-05-02 00:00:00,26.3,23.5,33.4,5.8,,,3.8,,1010.1,
2021-05-03 00:00:00,28,23.6,33,5,,,5.3,,1008,
2021-05-04 00:00:00,26.9,24.1,33.7,1.3,,,3.8,,1007.5,
2021-05-05 00:00:00,26.9,23.8,34,11,,,4,,1007.1,
2021-05-06 00:00:00,27.1,24.4,33,12,,,3.9,,1008,
2021-05-07 00:00:00,26.4,24,32.3,14.8,,,3.8,,1009.2,
2021-05-08 00:00:00,26.9,24.2,32.3,11.2,,,3.3,,1008.7,
2021-05-09 00:00:00,26.6,24,29.8,5.6,,,3.7,,1008.7,
2021-05-10 00:00:00,27.8,24.5,32,1.2,,,5.3,,1008.4,
2021-05-11 00:00:00,27.7,24.7,33,0.7,,,8.6,,1008.4,
2021-05-12 00:00:00,28.3,23.5,33.4,0.5,,,7.8,,1007.6,
2021-05-13 00:00:00,28.4,23.6,33.1,0.4,,,8.1,,1006.5,
2021-05-14 00:00:00,28.4,23.4,34,3.6,,,6.3,,1007,
2021-05-15 00:00:00,27.7,24.2,34.4,16.8,,,5.4,,1007.4,
2021-05-16 00:00:00,26.8,24.4,33.3,6.9,,,3.2,,1007.7,
2021-05-17 00:00:00,26.8,24.6,30.2,12.4,,,5.5,,1008.4,
2021-05-18 00:00:00,26.8,24.8,32.6,6.7,,,6.8,,1008.6,
2021-05-19 00:00:00,26.9,24,30.9,7.8,,,7,,1008.5,
2021-05-20 00:00:00,26,24.2,31.2,22.8,,,5.3,,1010,
2021-05-21 00:00:00,25.8,23.5,28,42.1,,,3.1,,1010.7,
2021-05-22 00:00:00,26.8,24,32.6,1.4,,,3.3,,1009.1,
2021-05-23 00:00:00,26.6,23.4,32.2,6.3,,,3.1,,1009.4,
2021-05-24 00:00:00,27.1,24.3,31.7,13.5,,,4.2,,1010.8,
2021-05-25 00:00:00,27.4,23.7,33.9,1.9,,,5.7,,1010.2,
2021-05-26 00:00:00,27.9,24,33.9,0.2,,,7.4,,1010.3,
2021-05-27 00:00:00,28.5,24.1,33.3,1.2,,,7.4,,1010.1,
2021-05-28 00:00:00,28.4,24,33.6,1.2,,,7.2,,1010.2,
2021-05-29 00:00:00,28.9,24.7,33.4,0.6,,,7,,1009.5,
2021-05-30 00:00:00,27.8,24,33.4,6.6,,,4.2,,1008.8,
2021-05-31 00:00:00,28,23.4,33.2,0.3,,,6.1,,1008,
2021-06-01 00:00:00,28.3,23.6,32.3,0.3,,,8.8,,1008.5,
2021-06-02 00:00:00,27.6,24.8,32.8,0.3,,,9.2,,1009.4,
2021-06-03 00:00:00,27.8,22.8,33.2,1.6,,,6.7,,1010.1,
2021-06-04 00:00:00,28.4,23,33.4,1,,,7.9,,1010.1,
2021-06-05 00:00:00,28.4,24,33.1,2,,,8.5,,1009.4,
2021-06-06 00:00:00,28.3,24.3,33.6,2.1,,,8.7,,1009.5,
2021-06-07 00:00:00,27,24.4,32,2,,,5.7,,1010.7,
2021-06-08 00:00:00,27.8,23,33.3,1.3,,,6,,1010.1,
2021-06-09 00:00:00,27,22.7,33.6,1.9,,,4.2,,1009.5,
2021-06-10 00:00:00,27.7,22.8,33.1,0.4,,,6.4,,1008.6,
2021-06-11 00:00:00,28.4,23,33.8,0.6,,,6.7,,1008.6,
2021-06-12 00:00:00,27.4,24,33.1,8.1,,,4.9,,1010.6,
2021-06-13 00:00:00,26.7,23.8,34.2,14.9,,,3.5,,1010.9,
2021-06-14 00:00:00,25.5,23.7,30.6,7.1,,,4.2,,1010.7,
2021-06-15 00:00:00,26.1,23.8,31.5,4.6,,,3.8,,1010,
2021-06-16 00:00:00,27.6,22.4,32.5,0.5,,,7.1,,1010.7,
2021-06-17 00:00:00,27.4,22.6,33,9.3,,,5.9,,1010.8,
2021-06-18 00:00:00,27.3,23.2,32.6,13.2,,,6,,1011.3,
2021-06-19 00:00:00,26.9,24,32.2,8.7,,,4.4,,1011,
2021-06-20 00:00:00,27.1,23,32.7,11,,,4.4,,1010.5,
2021-06-21 00:00:00,27.2,22.5,32.6,6.7,,,4.1,,1010.6,
2021-06-22 00:00:00,25.7,23.2,32.5,7.9,,,4.2,,1011.4,
2021-06-23 00:00:00,26.6,22.7,32.2,2.1,,,4.5,,1011,
2021-06-24 00:00:00,27.3,23.5,32.8,5.6,,,5,,1010.3,
2021-06-25 00:00:00,27.2,23.4,33,6.3,,,5.2,,1010.6,
2021-06-26 00:00:00,25.7,23.5,33.1,7.7,,,4.9,,1011.1,
2021-06-27 00:00:00,26.7,23.6,31.3,5.8,,,3.4,,1010.6,
2021-06-28 00:00:00,26.2,23.4,31.7,5.4,,,5.6,,1010,
2021-06-29 00:00:00,24.9,23.4,32.3,18,,,4.8,,1010.2,
2021-06-30 00:00:00,26.2,22.7,32.2,2.5,,,5.8,,1010.3,
2021-07-01 00:00:00,26.8,23.2,32.4,2.8,,,4.4,,1009.9,
2021-07-02 00:00:00,25.8,23.3,32.3,15.6,,,3.6,,1009.6,
2021-07-03 00:00:00,24.2,23.1,26.1,30.1,,,5.5,,1009.6,
2021-07-04 00:00:00,26.6,23.3,29.8,1.6,,,10.5,,1009.1,
2021-07-05 00:00:00,27.1,23.8,29.7,0.2,,,10.8,,1008.5,
2021-07-06 00:00:00,26.7,23.8,32.3,3.2,,,6.1,,1008.5,
2021-07-07 00:00:00,25.8,22.9,31.2,6.3,,,4.4,,1008.9,
2021-07-08 00:00:00,27.2,22,32.3,13.2,,,4.6,,1008.9,
2021-07-09 00:00:00,26.2,23.2,31,16,,,6.9,,1009.2,
2021-07-10 00:00:00,27.1,23.4,31.3,5.1,,,7.8,,1008.2,
2021-07-11 00:00:00,26.2,24,32,10.2,,,5.4,,1008.9,
2021-07-12 00:00:00,26.6,24,31,3.2,,,6.4,,1008.6,
2021-07-13 00:00:00,27.7,20,32.2,3,,,5.6,,1007.7,
2021-07-14 00:00:00,27.7,23.6,32.4,5.1,,,4.8,,1007.6,
2021-07-15 00:00:00,26.3,24.1,31.3,5.1,,,4.2,,1009.2,
2021-07-16 00:00:00,24.6,23.2,28.2,17.6,,,3.8,,1010.6,
2021-07-17 00:00:00,25.4,22.8,28.6,4,,,5.2,,1009.9,
2021-07-18 00:00:00,27.5,23,31.4,0,,,9,,1008.5,
2021-07-19 00:00:00,27.1,24.4,32.2,0,,,8.6,,1009.5,
2021-07-20 00:00:00,27.7,22.4,32.6,0,,,5.7,,1010.2,
2021-07-21 00:00:00,27.7,24.2,32,2.4,,,6.3,,1010.5,
2021-07-22 00:00:00,27,23.5,31.5,5.3,,,8.1,,1010,
2021-07-23 00:00:00,27.9,24.1,32.5,0,,,10.9,,1009.1,
2021-07-24 00:00:00,28.1,23.6,32.4,0,,,10.2,,1010,
2021-07-25 00:00:00,27.6,23,32.7,0,,,9.4,,1010.1,
2021-07-26 00:00:00,27.5,24.9,32.4,0.1,,,11.8,,1009.3,
2021-07-27 00:00:00,26.7,23.4,32,0.4,,,10.5,,1009.4,
2021-07-28 00:00:00,28.3,21.9,33.3,0.4,,,11,,1009.3,
2021-07-29 00:00:00,28.1,24,32.8,0,,,9.2,,1009.7,
2021-07-30 00:00:00,27.2,23.5,33.5,3.7,,,7.1,,1010.4,
2021-07-31 00:00:00,26.9,23.9,33.6,6.6,,,5.3,,1010.9,
2021-08-01 00:00:00,27.2,22.3,33.8,2.8,,,7.2,,1009.5,
2021-08-02 00:00:00,27.9,22.5,33,3.5,,,6.8,,1009.5,
2021-08-03 00:00:00,26.2,23.3,31.5,9.7,,,4.8,,1011.2,
2021-08-04 00:00:00,27.8,22.4,32.4,0.1,,,9.2,,1011.7,
2021-08-05 00:00:00,27.4,23,32.9,5.9,,,7.7,,1011.3,
2021-08-06 00:00:00,27.2,22.8,31.4,21.7,,,6.8,,1012.1,
2021-08-07 00:00:00,27.3,23.7,32.1,3.6,,,8.5,,1012.3,
2021-08-08 00:00:00,28.1,24.1,33.4,2.8,,,7.9,,1011.7,
2021-08-09 00:00:00,26.8,24.3,32.4,1.4,,,7.3,,1010.5,
2021-08-10 00:00:00,27,22.4,32.7,0.2,,,8.4,,1010.3,
2021-08-11 00:00:00,27.5,22.3,32.8,2,,,8.4,,1011,
2021-08-12 00:00:00,26.3,23,33,2.5,,,5.4,,1011.1,
2021-08-13 00:00:00,26.7,24.2,32.9,4.5,,,6,,1009.8,
2021-08-14 00:00:00,27.6,23.3,33.5,3.7,,,7.4,,1009.7,
2021-08-15 00:00:00,27,23,33,4.1,,,7.9,,1010.6,
2021-08-16 00:00:00,26.2,23.1,33.4,3.9,,,6.6,,1011.1,
2021-08-17 00:00:00,27,22.9,33.5,3.4,,,6.3,,1010.3,
2021-08-18 00:00:00,28,22.7,33.6,2.1,,,7,,1008.5,
2021-08-19 00:00:00,25.9,23.1,31.8,14.9,,,5.3,,1009,
2021-08-20 00:00:00,25.6,23.4,32,10.1,,,4.4,,1009.9,
2021-08-21 00:00:00,26.2,23,32.1,5.4,,,5.3,,1009.9,
2021-08-22 00:00:00,27.1,22.6,32.6,7.9,,,6.5,,1009.7,
2021-08-23 00:00:00,26.5,23,32,1.6,,,6.3,,1009.9,
2021-08-24 00:00:00,25.8,23.5,32.5,11.2,,,4.4,,1009.7,
2021-08-25 00:00:00,26.9,23,31.9,7,,,4.8,,1009.6,
2021-08-26 00:00:00,26.8,23.1,32.9,6.2,,,5.3,,1008.6,
2021-08-27 00:00:00,26.4,24,33.7,6.8,,,3.8,,1008.5,
2021-08-28 00:00:00,26.4,24,31.1,6.8,,,6.4,,1008.7,
2021-08-29 00:00:00,26.9,23.8,32.8,6.4,,,4.2,,1008.1,
2021-08-30 00:00:00,26.8,23.9,32.5,4.9,,,6.2,,1008.9,
2021-08-31 00:00:00,27.5,24.2,32.7,3.4,,,5.8,,1009.4,
2021-09-01 00:00:00,27,24,31.3,4.6,,,4.9,,1009.3,
2021-09-02 00:00:00,26.4,23.7,32.5,10.3,,,5,,1009.1,
2021-09-03 00:00:00,27.1,23.4,30.7,5,,,5.4,,1008.4,
2021-09-04 00:00:00,24.4,23.1,29.2,3.9,,,3.7,,1009.8,
2021-09-05 00:00:00,25.6,22.8,30.8,9,,,3.8,,1010.2,
2021-09-06 00:00:00,26.9,23.8,32.5,7,,,4.5,,1010.4,
2021-09-07 00:00:00,27.1,23.6,31.3,4.2,,,8.8,,1009.6,
2021-09-08 00:00:00,26,24.4,30.2,13.9,,,11.7,,1009.2,
2021-09-09 00:00:00,25.8,23.6,29.3,19.7,,,7.7,,1010.2,
2021-09-10 00:00:00,27.1,23.6,32.9,9.9,,,3.5,,1010.3,
2021-09-11 00:00:00,26.3,24.2,31.6,5.3,,,3.4,,1009.6,
2021-09-12 00:00:00,25.2,24,27.7,7,,,3,,1009.5,
2021-09-13 00:00:00,26.4,23.3,31.2,9.3,,,4,,1010.5,
2021-09-14 00:00:00,27.6,23.8,33.1,2.1,,,5.9,,1010.3,
2021-09-15 00:00:00,26.1,23.7,31.6,15,,,3.8,,1010.6,
2021-09-16 00:00:00,24.6,23.5,29.9,66,,,3.4,,1010.7,
2021-09-17 00:00:00,26.7,23.2,30.2,2.6,,,4.9,,1009.5,
2021-09-18 00:00:00,27.2,23.4,30.4,2.4,,,10.1,,1009.6,
2021-09-19 00:00:00,27.6,23.6,31.8,3,,,9.7,,1009.6,
2021-09-20 00:00:00,26.7,23.6,30.4,52.8,,,4.3,,1009.8,
2021-09-21 00:00:00,26.4,24,32.4,21.3,,,3,,1009.8,
2021-09-22 00:00:00,24.9,23.7,30.4,11.4,,,3.2,,1010.4,
2021-09-23 00:00:00,26.4,23.2,33.9,7.2,,,3.5,,1010.4,
2021-09-24 00:00:00,26.8,23.4,33,0.1,,,4.8,,1009.8,
2021-09-25 00:00:00,27.4,24.1,32.6,2.5,,,5.7,,1008.6,
2021-09-26 00:00:00,27.7,24.4,32.9,0,,,8.2,,1007.9,
2021-09-27 00:00:00,27.1,23,32.6,0,,,7,,1007.9,
2021-09-28 00:00:00,27.6,22.8,33.2,4.1,,,6.4,,1008,
2021-09-29 00:00:00,28.6,24.1,33,4.4,,,6.5,,1008.3,
2021-09-30 00:00:00,27.2,24,33.6,4.7,,,5.8,,1008.7,
2021-10-01 00:00:00,25.4,23.9,33.9,9.6,,,4.7,,1009.2,
2021-10-02 00:00:00,26.8,23.4,32.5,6.1,,,4.4,,1009,
2021-10-03 00:00:00,26.1,23.7,33.2,8.2,,,4.6,,1008.2,
2021-10-04 00:00:00,27.6,23.4,32.2,11.9,,,4.2,,1007.8,
2021-10-05 00:00:00,27.5,24.7,33.2,0.1,,,7,,1006.6,
2021-10-06 00:00:00,27.6,23.2,34,0,,,7.5,,1007,
2021-10-07 00:00:00,27.9,21.5,33.2,0,,,8.2,,1007.7,
2021-10-08 00:00:00,28.6,22.4,34.3,0.1,,,7,,1008,
2021-10-09 00:00:00,27.4,23.2,34.1,1,,,5.4,,1008.3,
